Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,KualaLumpur,2014-11-27,25.08,90.51,10.24
Malaysia,KualaLumpur,2014-11-28,25.19,89.81,9.00
Malaysia,KualaLumpur,2014-11-29,24.83,92.25,9.39
Malaysia,KualaLumpur,2014-11-30,25.11,89.51,5.76
Malaysia,KualaLumpur,2014-12-01,24.54,92.60,10.03
Malaysia,KualaLumpur,2014-12-02,25.09,91.29,6.73
Malaysia,KualaLumpur,2014-12-03,25.22,92.96,10.66
Malaysia,KualaLumpur,2014-12-04,25.13,90.72,7.92
Malaysia,KualaLumpur,2014-12-05,25.81,88.57,7.65
Malaysia,KualaLumpur,2014-12-06,25.62,87.94,8.56
Malaysia,KualaLumpur,2014-12-07,25.57,89.51,11.79
Malaysia,KualaLumpur,2014-12-08,24.64,92.04,7.15
Malaysia,KualaLumpur,2014-12-09,25.46,88.48,6.95
Malaysia,KualaLumpur,2014-12-10,25.51,85.56,7.77
Malaysia,KualaLumpur,2014-12-11,25.29,89.52,9.42
Malaysia,KualaLumpur,2014-12-12,25.94,83.53,6.73
Malaysia,KualaLumpur,2014-12-13,25.67,88.27,10.50
Malaysia,KualaLumpur,2014-12-14,25.52,89.52,6.61
Malaysia,KualaLumpur,2014-12-15,25.27,90.95,5.51
Malaysia,KualaLumpur,2014-12-16,24.44,94.18,7.95
Malaysia,KualaLumpur,2014-12-17,24.52,94.12,7.99
Malaysia,KualaLumpur,2014-12-18,24.78,90.77,6.92
Malaysia,KualaLumpur,2014-12-19,25.03,90.71,8.50
Malaysia,KualaLumpur,2014-12-20,24.92,91.11,8.79
Malaysia,KualaLumpur,2014-12-21,24.87,93.31,5.69
Malaysia,KualaLumpur,2014-12-22,23.67,95.77,8.85
Malaysia,KualaLumpur,2014-12-23,23.94,95.69,5.86
Malaysia,KualaLumpur,2014-12-24,24.48,93.30,4.55
Malaysia,KualaLumpur,2014-12-25,24.73,93.14,10.54
Malaysia,KualaLumpur,2014-12-26,23.51,97.22,8.65
Malaysia,KualaLumpur,2014-12-27,24.84,91.94,7.07
Malaysia,KualaLumpur,2014-12-28,24.18,94.02,7.99
Malaysia,KualaLumpur,2014-12-29,22.58,95.02,11.44
Malaysia,KualaLumpur,2014-12-30,23.80,88.33,7.57
Malaysia,KualaLumpur,2014-12-31,24.98,86.74,7.24
Malaysia,KualaLumpur,2015-01-01,25.11,85.87,5.60
Malaysia,KualaLumpur,2015-01-02,24.91,85.23,6.88
Malaysia,KualaLumpur,2015-01-03,25.16,86.67,7.20
Malaysia,KualaLumpur,2015-01-04,25.32,84.84,8.65
Malaysia,KualaLumpur,2015-01-05,25.53,87.55,7.52
Malaysia,KualaLumpur,2015-01-06,24.68,92.66,9.37
Malaysia,KualaLumpur,2015-01-07,24.84,92.25,9.72
Malaysia,KualaLumpur,2015-01-08,24.07,94.59,6.88
